filename	NoteIdx	Note
3C454-3-20171104@155931-R_30508.fts	1	nowcs
4C71-07-20171104@163332-R_30508.fts	1	nowcs
ES2344+514-20171104@161407-R_30508.fts	1	nowcs
AO0235+16-20171104@154822-R_30508.fts	1	nowcs
L-Lacertae-20171104@160649-R_30508.fts	1	nowcs
ES2344+514-20171104@161037-R_30508.fts	1	nowcs
S5_0716+71-20171114@210548-R_30508.fts	1	nowcs
3C454-3-20171114@152619-R_30508.fts	1	nowcs
OJ248-20171114@211800-R_30508.fts	1	nowcs
OJ248-20171114@212130-R_30508.fts	1	nowcs
4C71-07-20171114@154813-R_30508.fts	1	nowcs
PKS0735+17-20171114@211038-R_30508.fts	1	nowcs
CTA102-20171114@152300-R_30508.fts	1	nowcs
ES2344+514-20171114@154035-R_30508.fts	1	nowcs
3C454-3-20171114@152928-R_30508.fts	1	nowcs
S5_0716+71-20171114@210218-R_30508.fts	1	nowcs
CTA102-20171114@151929-R_30508.fts	1	nowcs
ES2344+514-20171114@154406-R_30508.fts	1	nowcs
4C71-07-20171114@155145-R_30508.fts	1	nowcs
S4_0954+65-20171114@155509-R_30508.fts	1	nowcs
L-Lacertae-20171114@153316-R_30508.fts	1	nowcs
PKS0735+17-20171114@211409-R_30508.fts	1	nowcs
L-Lacertae-20171114@153647-R_30508.fts	1	nowcs
AO0235+16-20171231@133935-R_30508.fts	1	nowcs
OJ248-20171231@140826-R_30508.fts	1	nowcs
ES2344+514-20171231@132727-R_30508.fts	1	nowcs
OJ287-20171231@141211-R_30508.fts	1	nowcs
3C454-3-20171231@131214-R_30508.fts	1	nowcs
OJ49-20171231@142301-R_30508.fts	1	nowcs
PKS0735+17-20171231@135715-R_30508.fts	1	nowcs
S4_0954+65-20171231@143803-R_30508.fts	1	nowcs
3C454-3-20171231@131545-R_30508.fts	1	nowcs
Mkn421-20171231@144219-R_30508.fts	1	nowcs
S4_0954+65-20171231@143454-R_30508.fts	1	nowcs
S5_0716+71-20171231@134837-R_30508.fts	1	nowcs
OJ248-20171231@140455-R_30508.fts	1	nowcs
PKS0735+17-20171231@140046-R_30508.fts	1	nowcs
AO0235+16-20171231@134306-R_30508.fts	1	nowcs
L-Lacertae-20171231@131941-R_30508.fts	1	nowcs
OJ287-20171231@141520-R_30508.fts	1	nowcs
OJ49-20171231@141930-R_30508.fts	1	nowcs
3C66A-20171231@133518-R_30508.fts	1	nowcs
4C71-07-20171231@143103-R_30508.fts	1	nowcs
ES2344+514-20171231@132357-R_30508.fts	1	nowcs
3C66A-20171231@133148-R_30508.fts	1	nowcs
4C71-07-20171231@142731-R_30508.fts	1	nowcs
S5_0716+71-20171231@135208-R_30508.fts	1	nowcs
3C66A-20171220@133650-R_30508.fts	1	nowcs
CTA102-20171220@130631-R_30508.fts	1	nowcs
OJ248-20171220@204113-R_30508.fts	1	nowcs
S5_0716+71-20171220@202531-R_30508.fts	1	nowcs
OJ287-20171220@204806-R_30508.fts	1	nowcs
4C71-07-20171220@213952-R_30508.fts	1	nowcs
OJ287-20171220@204458-R_30508.fts	1	nowcs
3C454-3-20171220@131654-R_30508.fts	1	nowcs
ES2344+514-20171220@133228-R_30508.fts	1	nowcs
OJ49-20171220@213150-R_30508.fts	1	nowcs
PKS0735+17-20171220@203004-R_30508.fts	1	nowcs
L-Lacertae-20171220@132111-R_30508.fts	1	nowcs
ES2344+514-20171220@132857-R_30508.fts	1	nowcs
AO0235+16-20171220@134504-R_30508.fts	1	nowcs
OJ248-20171220@203742-R_30508.fts	1	nowcs
OJ49-20171220@213520-R_30508.fts	1	nowcs
L-Lacertae-20171220@132443-R_30508.fts	1	nowcs
S5_0716+71-20171220@202200-R_30508.fts	1	nowcs
3C66A-20171220@134020-R_30508.fts	1	nowcs
AO0235+16-20171220@134834-R_30508.fts	1	nowcs
CTA102-20171220@131002-R_30508.fts	1	nowcs
3C454-3-20171220@131346-R_30508.fts	1	nowcs
PKS0735+17-20171220@203334-R_30508.fts	1	nowcs
CTA102-20171226@122106-R_30508.fts	1	nowcs
4C29-45-20171226@214143-R_30508.fts	1	nowcs
4C71-07-20171226@205850-R_30508.fts	1	nowcs
OJ49-20171226@204716-R_30508.fts	1	nowcs
S4_0954+65-20171226@210240-R_30508.fts	1	nowcs
OJ248-20171226@203242-R_30508.fts	1	nowcs
3C273-20171226@211934-R_30508.fts	1	nowcs
3C454-3-20171226@122759-R_30508.fts	1	nowcs
3C279-20171226@213040-R_30508.fts	1	nowcs
4C71-07-20171226@205518-R_30508.fts	1	nowcs
L-Lacertae-20171226@123544-R_30508.fts	1	nowcs
S5_0716+71-20171226@201628-R_30508.fts	1	nowcs
AO0235+16-20171226@130007-R_30508.fts	1	nowcs
Mkn421-20171226@211006-R_30508.fts	1	nowcs
L-Lacertae-20171226@123213-R_30508.fts	1	nowcs
OJ287-20171226@204306-R_30508.fts	1	nowcs
Mkn421-20171226@211337-R_30508.fts	1	nowcs
PKS0735+17-20171226@202833-R_30508.fts	1	nowcs
4C29-45-20171226@213812-R_30508.fts	1	nowcs
ON231-20171226@214658-R_30508.fts	1	nowcs
ES2344+514-20171226@124331-R_30508.fts	1	nowcs
AO0235+16-20171226@125636-R_30508.fts	1	nowcs
3C66A-20171226@124751-R_30508.fts	1	nowcs
3C454-3-20171226@122450-R_30508.fts	1	nowcs
OJ248-20171226@203613-R_30508.fts	1	nowcs
OJ49-20171226@205047-R_30508.fts	1	nowcs
S5_0716+71-20171226@201959-R_30508.fts	1	nowcs
3C66A-20171226@125122-R_30508.fts	1	nowcs
3C371-20171226@110820-R_30508.fts	1	nowcs
PKS0735+17-20171226@202502-R_30508.fts	1	nowcs
ES2344+514-20171226@123959-R_30508.fts	1	nowcs
CTA102-20171226@121735-R_30508.fts	1	nowcs
S4_0954+65-20171226@210549-R_30508.fts	1	nowcs
3C279-20171226@212708-R_30508.fts	1	nowcs
3C273-20171226@212305-R_30508.fts	1	nowcs
OJ287-20171226@203957-R_30508.fts	1	nowcs
ON231-20171227@183043-R_30508.fts	1	nowcs
OJ248-20171227@142810-R_30508.fts	1	nowcs
AO0235+16-20171227@140620-R_30508.fts	1	nowcs
S5_0716+71-20171227@141524-R_30508.fts	1	nowcs
4C71-07-20171227@174518-R_30508.fts	1	nowcs
S5_0716+71-20171227@120021-R_30508.fts	1	nowcs
3C279-20171227@181534-R_30508.fts	1	nowcs
OJ248-20171227@143142-R_30508.fts	1	nowcs
3C66A-20171227@110615-R_30508.fts	1	nowcs
ES2344+514-20171227@105655-R_30508.fts	1	nowcs
3C273-20171227@180758-R_30508.fts	1	nowcs
OJ49-20171227@173647-R_30508.fts	1	nowcs
4C71-07-20171227@174849-R_30508.fts	1	nowcs
L-Lacertae-20171227@105242-R_30508.fts	1	nowcs
4C29-45-20171227@182326-R_30508.fts	1	nowcs
ES2344+514-20171227@135038-R_30508.fts	1	nowcs
OJ287-20171227@143835-R_30508.fts	1	nowcs
L-Lacertae-20171227@104911-R_30508.fts	1	nowcs
3C279-20171227@181906-R_30508.fts	1	nowcs
ES2344+514-20171227@110026-R_30508.fts	1	nowcs
3C66A-20171227@135500-R_30508.fts	1	nowcs
4C29-45-20171227@182658-R_30508.fts	1	nowcs
PKS0735+17-20171227@142033-R_30508.fts	1	nowcs
4C71-07-20171227@120755-R_30508.fts	1	nowcs
CTA102-20171227@103433-R_30508.fts	1	nowcs
AO0235+16-20171227@115519-R_30508.fts	1	nowcs
S4_0954+65-20171227@175550-R_30508.fts	1	nowcs
3C66A-20171227@135831-R_30508.fts	1	nowcs
Mkn421-20171227@180006-R_30508.fts	1	nowcs
OJ49-20171227@174018-R_30508.fts	1	nowcs
3C273-20171227@181129-R_30508.fts	1	nowcs
3C454-3-20171227@104148-R_30508.fts	1	nowcs
ES2344+514-20171227@134707-R_30508.fts	1	nowcs
3C66A-20171227@110946-R_30508.fts	1	nowcs
OJ287-20171227@143526-R_30508.fts	1	nowcs
Mkn421-20171227@180338-R_30508.fts	1	nowcs
AO0235+16-20171227@115148-R_30508.fts	1	nowcs
PKS0735+17-20171227@142404-R_30508.fts	1	nowcs
S4_0954+65-20171227@175241-R_30508.fts	1	nowcs
CTA102-20171227@103804-R_30508.fts	1	nowcs
S5_0716+71-20171227@141153-R_30508.fts	1	nowcs
AO0235+16-20171227@140249-R_30508.fts	1	nowcs
3C454-3-20171227@104457-R_30508.fts	1	nowcs
S4_0954+65-20171216@213923-R_30508.fts	1	nowcs
OJ49-20171216@212123-R_30508.fts	1	nowcs
S4_0954+65-20171216@213614-R_30508.fts	1	nowcs
OJ248-20171216@210741-R_30508.fts	1	nowcs
OJ287-20171216@211431-R_30508.fts	1	nowcs
OJ49-20171216@212454-R_30508.fts	1	nowcs
4C71-07-20171216@212918-R_30508.fts	1	nowcs
OJ287-20171216@211739-R_30508.fts	1	nowcs
OJ248-20171216@211113-R_30508.fts	1	nowcs
4C71-07-20171216@213248-R_30508.fts	1	nowcs
4C71-07-20171210@212439-R_30508.fts	1	nowcs
OJ248-20171210@175204-R_30508.fts	1	nowcs
CTA102-20171210@115729-R_30508.fts	1	nowcs
ES2344+514-20171210@122324-R_30508.fts	1	nowcs
AO0235+16-20171210@171045-R_30508.fts	1	nowcs
PKS0735+17-20171210@174755-R_30508.fts	1	nowcs
L-Lacertae-20171210@121540-R_30508.fts	1	nowcs
L-Lacertae-20171210@121209-R_30508.fts	1	nowcs
OJ248-20171210@175534-R_30508.fts	1	nowcs
3C454-3-20171210@120445-R_30508.fts	1	nowcs
OJ287-20171210@180227-R_30508.fts	1	nowcs
PKS0735+17-20171210@174424-R_30508.fts	1	nowcs
AO0235+16-20171210@171415-R_30508.fts	1	nowcs
3C66A-20171210@122924-R_30508.fts	1	nowcs
S5_0716+71-20171210@173850-R_30508.fts	1	nowcs
S4_0954+65-20171210@213138-R_30508.fts	1	nowcs
OJ49-20171210@211305-R_30508.fts	1	nowcs
S5_0716+71-20171210@173519-R_30508.fts	1	nowcs
OJ49-20171210@211636-R_30508.fts	1	nowcs
S4_0954+65-20171210@212829-R_30508.fts	1	nowcs
3C66A-20171210@123254-R_30508.fts	1	nowcs
ES2344+514-20171210@121953-R_30508.fts	1	nowcs
4C71-07-20171210@212108-R_30508.fts	1	nowcs
OJ287-20171210@175919-R_30508.fts	1	nowcs
3C454-3-20171210@120754-R_30508.fts	1	nowcs
CTA102-20171210@120101-R_30508.fts	1	nowcs
CTA102-20171224@112553-R_30508.fts	1	nowcs
CTA102-20171224@112924-R_30508.fts	1	nowcs
OJ49-20171215@193854-R_30508.fts	1	nowcs
3C279-20171215@202102-R_30508.fts	1	nowcs
4C71-07-20171215@194711-R_30508.fts	1	nowcs
3C273-20171215@201020-R_30508.fts	1	nowcs
Mkn421-20171215@200615-R_30508.fts	1	nowcs
3C279-20171215@201731-R_30508.fts	1	nowcs
PKS0735+17-20171215@191752-R_30508.fts	1	nowcs
3C273-20171215@201351-R_30508.fts	1	nowcs
ON231-20171215@203148-R_30508.fts	1	nowcs
S5_0716+71-20171215@204040-R_30508.fts	1	nowcs
OJ287-20171215@193509-R_30508.fts	1	nowcs
OJ248-20171215@192511-R_30508.fts	1	nowcs
OJ287-20171215@193200-R_30508.fts	1	nowcs
S5_0716+71-20171215@190932-R_30508.fts	1	nowcs
4C71-07-20171215@195041-R_30508.fts	1	nowcs
PKS0735+17-20171215@192122-R_30508.fts	1	nowcs
PKS0735+17-20171215@205208-R_30508.fts	1	nowcs
4C29-45-20171215@202830-R_30508.fts	1	nowcs
S4_0954+65-20171215@195524-R_30508.fts	1	nowcs
OJ49-20171215@194225-R_30508.fts	1	nowcs
S5_0716+71-20171215@204411-R_30508.fts	1	nowcs
Mkn421-20171215@200245-R_30508.fts	1	nowcs
S4_0954+65-20171215@195832-R_30508.fts	1	nowcs
4C29-45-20171215@202458-R_30508.fts	1	nowcs
PKS0735+17-20171215@204838-R_30508.fts	1	nowcs
S5_0716+71-20171215@191303-R_30508.fts	1	nowcs
OJ248-20171215@192842-R_30508.fts	1	nowcs
OJ248-20171225@180148-R_30508.fts	1	nowcs
3C454-3-20171225@112055-R_30508.fts	1	nowcs
3C454-3-20171225@111724-R_30508.fts	1	nowcs
4C71-07-20171225@182421-R_30508.fts	1	nowcs
3C279-20171225@185629-R_30508.fts	1	nowcs
OJ248-20171225@193647-R_30508.fts	1	nowcs
S5_0716+71-20171225@192400-R_30508.fts	1	nowcs
Mkn421-20171225@184101-R_30508.fts	1	nowcs
Mkn421-20171225@184431-R_30508.fts	1	nowcs
AO0235+16-20171225@115040-R_30508.fts	1	nowcs
OJ287-20171225@194402-R_30508.fts	1	nowcs
PKS1510-08-20171225@213308-R_30508.fts	1	nowcs
OJ287-20171225@180842-R_30508.fts	1	nowcs
ES2344+514-20171225@113256-R_30508.fts	1	nowcs
3C279-20171225@211400-R_30508.fts	1	nowcs
ON231-20171225@191136-R_30508.fts	1	nowcs
OJ287-20171225@180533-R_30508.fts	1	nowcs
L-Lacertae-20171225@112840-R_30508.fts	1	nowcs
S4_0954+65-20171225@201019-R_30508.fts	1	nowcs
S4_0954+65-20171225@183258-R_30508.fts	1	nowcs
OJ248-20171225@194018-R_30508.fts	1	nowcs
3C66A-20171225@114551-R_30508.fts	1	nowcs
DA406-20171225@214106-R_30508.fts	1	nowcs
ON231-20171225@212845-R_30508.fts	1	nowcs
PKS0735+17-20171225@175216-R_30508.fts	1	nowcs
OJ248-20171225@175817-R_30508.fts	1	nowcs
4C29-45-20171225@190751-R_30508.fts	1	nowcs
AO0235+16-20171225@115410-R_30508.fts	1	nowcs
PKS1510-08-20171225@213640-R_30508.fts	1	nowcs
Mkn421-20171225@205324-R_30508.fts	1	nowcs
4C29-45-20171225@211821-R_30508.fts	1	nowcs
3C66A-20171225@173213-R_30508.fts	1	nowcs
PKS0735+17-20171225@192906-R_30508.fts	1	nowcs
OJ287-20171225@194712-R_30508.fts	1	nowcs
ES2344+514-20171225@113627-R_30508.fts	1	nowcs
OJ49-20171225@195121-R_30508.fts	1	nowcs
3C279-20171225@190000-R_30508.fts	1	nowcs
4C71-07-20171225@182752-R_30508.fts	1	nowcs
3C273-20171225@185223-R_30508.fts	1	nowcs
OJ49-20171225@181414-R_30508.fts	1	nowcs
4C71-07-20171225@120629-R_30508.fts	1	nowcs
L-Lacertae-20171225@112508-R_30508.fts	1	nowcs
S5_0716+71-20171225@115908-R_30508.fts	1	nowcs
S5_0716+71-20171225@174346-R_30508.fts	1	nowcs
4C71-07-20171225@200320-R_30508.fts	1	nowcs
OJ49-20171225@195451-R_30508.fts	1	nowcs
PKS0735+17-20171225@193238-R_30508.fts	1	nowcs
OJ49-20171225@181744-R_30508.fts	1	nowcs
3C273-20171225@210623-R_30508.fts	1	nowcs
4C29-45-20171225@190420-R_30508.fts	1	nowcs
3C273-20171225@210251-R_30508.fts	1	nowcs
Mkn421-20171225@205654-R_30508.fts	1	nowcs
ON231-20171225@212537-R_30508.fts	1	nowcs
PKS0735+17-20171225@174845-R_30508.fts	1	nowcs
4C29-45-20171225@212153-R_30508.fts	1	nowcs
S4_0954+65-20171225@183607-R_30508.fts	1	nowcs
S4_0954+65-20171225@200710-R_30508.fts	1	nowcs
4C71-07-20171225@195949-R_30508.fts	1	nowcs
3C279-20171225@211029-R_30508.fts	1	nowcs
3C273-20171225@184851-R_30508.fts	1	nowcs
S5_0716+71-20171225@192030-R_30508.fts	1	nowcs
S5_0716+71-20171225@174016-R_30508.fts	1	nowcs
3C66A-20171225@114221-R_30508.fts	1	nowcs
3C66A-20171230@125325-R_30508.fts	1	nowcs
OJ287-20171230@133347-R_30508.fts	1	nowcs
OJ248-20171230@132322-R_30508.fts	1	nowcs
CTA102-20171230@121936-R_30508.fts	1	nowcs
4C71-07-20171230@134600-R_30508.fts	1	nowcs
OJ49-20171230@133757-R_30508.fts	1	nowcs
S5_0716+71-20171230@130705-R_30508.fts	1	nowcs
PKS0735+17-20171230@131914-R_30508.fts	1	nowcs
S4_0954+65-20171230@135325-R_30508.fts	1	nowcs
3C454-3-20171230@123000-R_30508.fts	1	nowcs
CTA102-20171230@122306-R_30508.fts	1	nowcs
ES2344+514-20171230@124534-R_30508.fts	1	nowcs
S5_0716+71-20171230@131036-R_30508.fts	1	nowcs
3C454-3-20171230@122650-R_30508.fts	1	nowcs
ES2344+514-20171230@124203-R_30508.fts	1	nowcs
OJ287-20171230@133038-R_30508.fts	1	nowcs
OJ248-20171230@132653-R_30508.fts	1	nowcs
AO0235+16-20171230@130140-R_30508.fts	1	nowcs
L-Lacertae-20171230@123417-R_30508.fts	1	nowcs
4C71-07-20171230@134932-R_30508.fts	1	nowcs
3C66A-20171230@124954-R_30508.fts	1	nowcs
PKS0735+17-20171230@131543-R_30508.fts	1	nowcs
AO0235+16-20171230@125809-R_30508.fts	1	nowcs
L-Lacertae-20171230@123748-R_30508.fts	1	nowcs
OJ49-20171230@134128-R_30508.fts	1	nowcs
3C279-20171201@200909-R_30508.fts	1	nowcs
4C29-45-20171201@201635-R_30508.fts	1	nowcs
3C279-20171201@200539-R_30508.fts	1	nowcs
Mkn421-20171201@195101-R_30508.fts	1	nowcs
4C29-45-20171201@201304-R_30508.fts	1	nowcs
Mkn421-20171201@195432-R_30508.fts	1	nowcs
3C273-20171201@200159-R_30508.fts	1	nowcs
3C273-20171201@195828-R_30508.fts	1	nowcs
L-Lacertae-20171223@120000-R_30508.fts	1	nowcs
PKS0735+17-20171223@155637-R_30508.fts	1	nowcs
Mkn421-20171223@164136-R_30508.fts	1	nowcs
S5_0716+71-20171223@202650-R_30508.fts	1	nowcs
4C71-07-20171223@212453-R_30508.fts	1	nowcs
OJ248-20171223@160748-R_30508.fts	1	nowcs
S4_0954+65-20171223@213213-R_30508.fts	1	nowcs
ES2344+514-20171223@120744-R_30508.fts	1	nowcs
OJ248-20171223@204309-R_30508.fts	1	nowcs
ES2344+514-20171223@120414-R_30508.fts	1	nowcs
S5_0716+71-20171223@154730-R_30508.fts	1	nowcs
3C454-3-20171223@115215-R_30508.fts	1	nowcs
3C66A-20171223@121650-R_30508.fts	1	nowcs
OJ287-20171223@161132-R_30508.fts	1	nowcs
AO0235+16-20171223@153812-R_30508.fts	1	nowcs
S4_0954+65-20171223@213522-R_30508.fts	1	nowcs
OJ49-20171223@162220-R_30508.fts	1	nowcs
3C454-3-20171223@114906-R_30508.fts	1	nowcs
OJ49-20171223@211650-R_30508.fts	1	nowcs
4C71-07-20171223@162651-R_30508.fts	1	nowcs
3C66A-20171223@121320-R_30508.fts	1	nowcs
4C29-45-20171223@165247-R_30508.fts	1	nowcs
OJ248-20171223@204640-R_30508.fts	1	nowcs
CTA102-20171223@114523-R_30508.fts	1	nowcs
L-Lacertae-20171223@115629-R_30508.fts	1	nowcs
ON231-20171223@201740-R_30508.fts	1	nowcs
S4_0954+65-20171223@163411-R_30508.fts	1	nowcs
S4_0954+65-20171223@163720-R_30508.fts	1	nowcs
PKS0735+17-20171223@160008-R_30508.fts	1	nowcs
OJ248-20171223@160417-R_30508.fts	1	nowcs
AO0235+16-20171223@154142-R_30508.fts	1	nowcs
4C29-45-20171223@164916-R_30508.fts	1	nowcs
OJ287-20171223@205333-R_30508.fts	1	nowcs
4C71-07-20171223@212823-R_30508.fts	1	nowcs
CTA102-20171223@114153-R_30508.fts	1	nowcs
S5_0716+71-20171223@155100-R_30508.fts	1	nowcs
PKS0735+17-20171223@203530-R_30508.fts	1	nowcs
OJ287-20171223@205024-R_30508.fts	1	nowcs
OJ49-20171223@161850-R_30508.fts	1	nowcs
OJ49-20171223@212020-R_30508.fts	1	nowcs
S5_0716+71-20171223@203020-R_30508.fts	1	nowcs
4C71-07-20171223@163020-R_30508.fts	1	nowcs
PKS0735+17-20171223@203900-R_30508.fts	1	nowcs
OJ287-20171223@161441-R_30508.fts	1	nowcs
ES2344+514-20171203@152957-R_30508.fts	1	nowcs
3C66A-20171203@153723-R_30508.fts	1	nowcs
S5_0716+71-20171203@155824-R_30508.fts	1	nowcs
ES2344+514-20171203@153328-R_30508.fts	1	nowcs
3C66A-20171203@154054-R_30508.fts	1	nowcs
AO0235+16-20171203@154636-R_30508.fts	1	nowcs
AO0235+16-20171203@155007-R_30508.fts	1	nowcs
S5_0716+71-20171203@155453-R_30508.fts	1	nowcs
AO0235+16-20171209@145309-R_30508.fts	1	nowcs
ES2344+514-20171209@143755-R_30508.fts	1	nowcs
3C66A-20171209@144521-R_30508.fts	1	nowcs
PKS0735+17-20171209@142016-R_30508.fts	1	nowcs
3C66A-20171209@144853-R_30508.fts	1	nowcs
AO0235+16-20171209@145640-R_30508.fts	1	nowcs
PKS0735+17-20171209@142347-R_30508.fts	1	nowcs
OJ248-20171209@142729-R_30508.fts	1	nowcs
ES2344+514-20171209@144126-R_30508.fts	1	nowcs
AO0235+16-20171222@143519-R_30508.fts	1	nowcs
S4_0954+65-20171222@205618-R_30508.fts	1	nowcs
S4_0954+65-20171222@205310-R_30508.fts	1	nowcs
ON231-20171222@213557-R_30508.fts	1	nowcs
OJ287-20171222@203004-R_30508.fts	1	nowcs
ES2344+514-20171222@141604-R_30508.fts	1	nowcs
OJ287-20171222@203335-R_30508.fts	1	nowcs
PKS0735+17-20171222@144938-R_30508.fts	1	nowcs
ES2344+514-20171222@141936-R_30508.fts	1	nowcs
OJ248-20171222@145719-R_30508.fts	1	nowcs
3C273-20171222@211335-R_30508.fts	1	nowcs
4C29-45-20171222@212905-R_30508.fts	1	nowcs
ON231-20171222@213248-R_30508.fts	1	nowcs
Mkn421-20171222@210406-R_30508.fts	1	nowcs
3C279-20171222@211742-R_30508.fts	1	nowcs
4C71-07-20171222@204919-R_30508.fts	1	nowcs
3C66A-20171222@142400-R_30508.fts	1	nowcs
S5_0716+71-20171222@144059-R_30508.fts	1	nowcs
3C273-20171222@211004-R_30508.fts	1	nowcs
4C29-45-20171222@212534-R_30508.fts	1	nowcs
3C279-20171222@212113-R_30508.fts	1	nowcs
3C66A-20171222@142731-R_30508.fts	1	nowcs
AO0235+16-20171222@143148-R_30508.fts	1	nowcs
Mkn421-20171222@210035-R_30508.fts	1	nowcs
S5_0716+71-20171222@144429-R_30508.fts	1	nowcs
OJ49-20171222@204116-R_30508.fts	1	nowcs
OJ248-20171222@150051-R_30508.fts	1	nowcs
PKS0735+17-20171222@145309-R_30508.fts	1	nowcs
OJ49-20171222@203745-R_30508.fts	1	nowcs
4C71-07-20171222@204547-R_30508.fts	1	nowcs
AO0235+16-20171229@124503-R_30508.fts	1	nowcs
CTA102-20171229@120027-R_30508.fts	1	nowcs
3C66A-20171229@123418-R_30508.fts	1	nowcs
4C71-07-20171229@131449-R_30508.fts	1	nowcs
CTA102-20171229@120357-R_30508.fts	1	nowcs
3C454-3-20171229@120742-R_30508.fts	1	nowcs
L-Lacertae-20171229@121509-R_30508.fts	1	nowcs
PKS0735+17-20171229@125915-R_30508.fts	1	nowcs
S4_0954+65-20171229@132212-R_30508.fts	1	nowcs
4C71-07-20171229@131820-R_30508.fts	1	nowcs
S5_0716+71-20171229@125403-R_30508.fts	1	nowcs
ES2344+514-20171229@122254-R_30508.fts	1	nowcs
AO0235+16-20171229@124132-R_30508.fts	1	nowcs
OJ248-20171229@130656-R_30508.fts	1	nowcs
3C66A-20171229@123047-R_30508.fts	1	nowcs
ES2344+514-20171229@122625-R_30508.fts	1	nowcs
3C454-3-20171229@121051-R_30508.fts	1	nowcs
S5_0716+71-20171229@125032-R_30508.fts	1	nowcs
PKS0735+17-20171229@130247-R_30508.fts	1	nowcs
L-Lacertae-20171229@121840-R_30508.fts	1	nowcs
S5_0716+71-20171229@212607-R_30508.fts	1	nowcs
PKS0735+17-20171229@213444-R_30508.fts	1	nowcs
OJ248-20171229@214222-R_30508.fts	1	nowcs
OJ248-20171229@213850-R_30508.fts	1	nowcs
S5_0716+71-20171229@212236-R_30508.fts	1	nowcs
OJ287-20171229@214607-R_30508.fts	1	nowcs
PKS0735+17-20171229@213113-R_30508.fts	1	nowcs
OJ287-20171229@214916-R_30508.fts	1	nowcs
OJ49-20171228@212858-R_30508.fts	1	nowcs
OJ248-20171228@211053-R_30508.fts	1	nowcs
PKS0735+17-20171228@210314-R_30508.fts	1	nowcs
S5_0716+71-20171228@205808-R_30508.fts	1	nowcs
S5_0716+71-20171228@205437-R_30508.fts	1	nowcs
OJ49-20171228@212527-R_30508.fts	1	nowcs
PKS0735+17-20171228@210645-R_30508.fts	1	nowcs
OJ287-20171228@212117-R_30508.fts	1	nowcs
OJ248-20171228@211424-R_30508.fts	1	nowcs
OJ287-20171228@211808-R_30508.fts	1	nowcs
4C71-07-20171228@213328-R_30508.fts	1	nowcs
4C71-07-20171228@213658-R_30508.fts	1	nowcs
L-Lacertae-20171221@124620-R_30508.fts	1	nowcs
L-Lacertae-20171221@124249-R_30508.fts	1	nowcs
3C66A-20171221@130158-R_30508.fts	1	nowcs
OJ248-20171221@203343-R_30508.fts	1	nowcs
OJ287-20171221@204058-R_30508.fts	1	nowcs
OJ287-20171221@204407-R_30508.fts	1	nowcs
ES2344+514-20171221@125035-R_30508.fts	1	nowcs
CTA102-20171221@123142-R_30508.fts	1	nowcs
OJ248-20171221@203714-R_30508.fts	1	nowcs
CTA102-20171221@122811-R_30508.fts	1	nowcs
3C454-3-20171221@123526-R_30508.fts	1	nowcs
OJ49-20171221@213139-R_30508.fts	1	nowcs
ES2344+514-20171221@125407-R_30508.fts	1	nowcs
4C71-07-20171221@213943-R_30508.fts	1	nowcs
S5_0716+71-20171221@202133-R_30508.fts	1	nowcs
PKS0735+17-20171221@202935-R_30508.fts	1	nowcs
4C71-07-20171221@213613-R_30508.fts	1	nowcs
S5_0716+71-20171221@201801-R_30508.fts	1	nowcs
3C66A-20171221@125828-R_30508.fts	1	nowcs
OJ49-20171221@212809-R_30508.fts	1	nowcs
PKS0735+17-20171221@202604-R_30508.fts	1	nowcs
3C454-3-20171221@123834-R_30508.fts	1	nowcs
Mkn501-20190125@214038-R_Astrodon_2018.fts	1	nowcs
OJ248-20190125@133527-R_Astrodon_2018.fts	1	nowcs
3C279-20190113@201931-R_Astrodon_2018.fts	1	nowcs
AO0235+16-20190129@124205-R_Astrodon_2018.fts	1	nowcs
Mkn501-20190111@211529-R_Astrodon_2018.fts	1	nowcs
3C454-3-20171003@140407-R_30508_calib.fits	3	fovout
